# t          theta        omega
  5.430000    -1.262198    -0.630371
  5.440000    -1.268479    -0.625799
  5.450000    -1.274714    -0.621204
  5.460000    -1.280903    -0.616587
  5.470000    -1.287046    -0.611948
  5.480000    -1.293142    -0.607288
  5.490000    -1.299191    -0.602607
  5.500000    -1.305194    -0.597906
  5.510000    -1.311149    -0.593183
  5.520000    -1.317057    -0.588441
  5.530000    -1.322918    -0.583679
  5.540000    -1.328731    -0.578897
  5.550000    -1.334496    -0.574096
  5.560000    -1.340213    -0.569276
  5.570000    -1.345881    -0.564437
  5.580000    -1.351501    -0.559580
  5.590000    -1.357073    -0.554704
  5.600000    -1.362596    -0.549810
  5.610000    -1.368069    -0.544899
  5.620000    -1.373493    -0.539969
  5.630000    -1.378868    -0.535022
  5.640000    -1.384194    -0.530058
  5.650000    -1.389470    -0.525077
  5.660000    -1.394695    -0.520079
  5.670000    -1.399871    -0.515065
  5.680000    -1.404997    -0.510034
  5.690000    -1.410072    -0.504986
  5.700000    -1.415096    -0.499923
  5.710000    -1.420070    -0.494843
  5.720000    -1.424993    -0.489748
  5.730000    -1.429865    -0.484637
  5.740000    -1.434686    -0.479510
  5.750000    -1.439455    -0.474368
  5.760000    -1.444173    -0.469211
  5.770000    -1.448839    -0.464038
  5.780000    -1.453454    -0.458850
  5.790000    -1.458016    -0.453648
  5.800000    -1.462527    -0.448430
  5.810000    -1.466985    -0.443198
  5.820000    -1.471391    -0.437950
  5.830000    -1.475744    -0.432689
  5.840000    -1.480044    -0.427412
  5.850000    -1.484292    -0.422121
  5.860000    -1.488487    -0.416816
  5.870000    -1.492628    -0.411496
  5.880000    -1.496717    -0.406162
  5.890000    -1.500751    -0.400814
  5.900000    -1.504733    -0.395451
  5.910000    -1.508660    -0.390074
  5.920000    -1.512534    -0.384683
  5.930000    -1.516354    -0.379278
  5.940000    -1.520120    -0.373858
  5.950000    -1.523831    -0.368425
  5.960000    -1.527488    -0.362977
  5.970000    -1.531091    -0.357515
  5.980000    -1.534638    -0.352038
  5.990000    -1.538131    -0.346548
  6.000000    -1.541569    -0.341043
  6.010000    -1.544952    -0.335524
  6.020000    -1.548280    -0.329990
  6.030000    -1.551552    -0.324443
  6.040000    -1.554769    -0.318881
  6.050000    -1.557929    -0.313304
  6.060000    -1.561035    -0.307713
  6.070000    -1.564084    -0.302108
  6.080000    -1.567077    -0.296487
  6.090000    -1.570013    -0.290853
  6.100000    -1.572894    -0.285203
  6.110000    -1.575717    -0.279539
  6.120000    -1.578484    -0.273859
  6.130000    -1.581195    -0.268165
  6.140000    -1.583848    -0.262456
  6.150000    -1.586444    -0.256732
  6.160000    -1.588982    -0.250992
  6.170000    -1.591463    -0.245237
  6.180000    -1.593887    -0.239467
  6.190000    -1.596253    -0.233681
  6.200000    -1.598561    -0.227879
  6.210000    -1.600810    -0.222062
  6.220000    -1.603002    -0.216228
  6.230000    -1.605135    -0.210379
  6.240000    -1.607209    -0.204514
  6.250000    -1.609225    -0.198632
  6.260000    -1.611182    -0.192734
  6.270000    -1.613080    -0.186820
  6.280000    -1.614918    -0.180888
  6.290000    -1.616697    -0.174940
  6.300000    -1.618417    -0.168975
  6.310000    -1.620077    -0.162993
  6.320000    -1.621677    -0.156994
  6.330000    -1.623217    -0.150978
  6.340000    -1.624696    -0.144944
  6.350000    -1.626115    -0.138892
  6.360000    -1.627474    -0.132822
  6.370000    -1.628772    -0.126735
  6.380000    -1.630009    -0.120629
  6.390000    -1.631184    -0.114505
  6.400000    -1.632299    -0.108362
  6.410000    -1.633351    -0.102201
  6.420000    -1.634343    -0.096021
  6.430000    -1.635272    -0.089823
  6.440000    -1.636139    -0.083605
  6.450000    -1.636944    -0.077367
  6.460000    -1.637686    -0.071111
  6.470000    -1.638366    -0.064834
  6.480000    -1.638983    -0.058538
  6.490000    -1.639537    -0.052222
  6.500000    -1.640027    -0.045886
  6.510000    -1.640454    -0.039529
  6.520000    -1.640818    -0.033152
  6.530000    -1.641117    -0.026754
  6.540000    -1.641353    -0.020336
  6.550000    -1.641524    -0.013896
  6.560000    -1.641631    -0.007436
  6.570000    -1.641673    -0.000954
  6.580000    -1.641650     0.005550
  6.590000    -1.641562     0.012075
  6.600000    -1.641408     0.018623
  6.610000    -1.641189     0.025192
  6.620000    -1.640904     0.031783
  6.630000    -1.640553     0.038397
  6.640000    -1.640136     0.045033
  6.650000    -1.639653     0.051692
  6.660000    -1.639102     0.058374
  6.670000    -1.638485     0.065079
  6.680000    -1.637801     0.071807
  6.690000    -1.637049     0.078558
  6.700000    -1.636229     0.085333
  6.710000    -1.635342     0.092132
  6.720000    -1.634387     0.098954
  6.730000    -1.633363     0.105801
  6.740000    -1.632271     0.112671
  6.750000    -1.631109     0.119566
  6.760000    -1.629879     0.126485
  6.770000    -1.628580     0.133428
  6.780000    -1.627210     0.140396
  6.790000    -1.625772     0.147389
  6.800000    -1.624263     0.154407
  6.810000    -1.622683     0.161450
  6.820000    -1.621034     0.168518
  6.830000    -1.619313     0.175611
  6.840000    -1.617521     0.182730
  6.850000    -1.615658     0.189874
  6.860000    -1.613724     0.197044
  6.870000    -1.611717     0.204239
  6.880000    -1.609639     0.211460
  6.890000    -1.607488     0.218707
  6.900000    -1.605265     0.225980
  6.910000    -1.602968     0.233279
  6.920000    -1.600599     0.240604
  6.930000    -1.598156     0.247955
  6.940000    -1.595640     0.255332
  6.950000    -1.593049     0.262736
  6.960000    -1.590385     0.270165
  6.970000    -1.587646     0.277621
  6.980000    -1.584832     0.285104
  6.990000    -1.581944     0.292613
  7.000000    -1.578980     0.300148
  7.010000    -1.575941     0.307709
  7.020000    -1.572826     0.315297
  7.030000    -1.569635     0.322912
  7.040000    -1.566367     0.330552
  7.050000    -1.563024     0.338219
  7.060000    -1.559603     0.345913
  7.070000    -1.556105     0.353632
  7.080000    -1.552530     0.361378
  7.090000    -1.548878     0.369150
  7.100000    -1.545147     0.376948
  7.110000    -1.541339     0.384772
  7.120000    -1.537452     0.392623
  7.130000    -1.533486     0.400498
  7.140000    -1.529442     0.408400
  7.150000    -1.525318     0.416327
  7.160000    -1.521115     0.424280
  7.170000    -1.516832     0.432258
  7.180000    -1.512470     0.440261
  7.190000    -1.508027     0.448289
  7.200000    -1.503504     0.456342
  7.210000    -1.498900     0.464420
  7.220000    -1.494215     0.472522
  7.230000    -1.489449     0.480648
  7.240000    -1.484602     0.488799
  7.250000    -1.479673     0.496973
  7.260000    -1.474663     0.505171
  7.270000    -1.469570     0.513392
  7.280000    -1.464395     0.521636
  7.290000    -1.459137     0.529902
  7.300000    -1.453797     0.538191
  7.310000    -1.448373     0.546502
  7.320000    -1.442867     0.554835
  7.330000    -1.437276     0.563189
  7.340000    -1.431603     0.571565
  7.350000    -1.425845     0.579961
  7.360000    -1.420003     0.588377
  7.370000    -1.414078     0.596813
  7.380000    -1.408067     0.605268
  7.390000    -1.401972     0.613743
  7.400000    -1.395792     0.622236
  7.410000    -1.389527     0.630747
  7.420000    -1.383177     0.639275
  7.430000    -1.376742     0.647821
  7.440000    -1.370221     0.656383
  7.450000    -1.363614     0.664962
  7.460000    -1.356921     0.673555
  7.470000    -1.350143     0.682164
  7.480000    -1.343278     0.690787
  7.490000    -1.336327     0.699423
  7.500000    -1.329290     0.708072
  7.510000    -1.322166     0.716734
  7.520000    -1.314955     0.725408
  7.530000    -1.307657     0.734093
  7.540000    -1.300273     0.742788
  7.550000    -1.292802     0.751492
  7.560000    -1.285243     0.760206
  7.570000    -1.277597     0.768927
  7.580000    -1.269865     0.777656
  7.590000    -1.262044     0.786392
  7.600000    -1.254137     0.795133
  7.610000    -1.246142     0.803879
  7.620000    -1.238059     0.812629
  7.630000    -1.229889     0.821383
  7.640000    -1.221631     0.830138
  7.650000    -1.213286     0.838895
  7.660000    -1.204854     0.847652
  7.670000    -1.196333     0.856409
  7.680000    -1.187725     0.865165
  7.690000    -1.179030     0.873917
  7.700000    -1.170247     0.882667
  7.710000    -1.161377     0.891411
  7.720000    -1.152419     0.900151
  7.730000    -1.143374     0.908883
  7.740000    -1.134241     0.917608
  7.750000    -1.125022     0.926324
  7.760000    -1.115715     0.935029
  7.770000    -1.106321     0.943724
  7.780000    -1.096840     0.952406
  7.790000    -1.087273     0.961075
  7.800000    -1.077619     0.969729
  7.810000    -1.067878     0.978368
  7.820000    -1.058052     0.986989
  7.830000    -1.048139     0.995591
  7.840000    -1.038140     1.004174
  7.850000    -1.028055     1.012736
  7.860000    -1.017885     1.021276
  7.870000    -1.007630     1.029792
  7.880000    -0.997289     1.038283
  7.890000    -0.986864     1.046748
  7.900000    -0.976355     1.055185
  7.910000    -0.965761     1.063593
  7.920000    -0.955083     1.071970
  7.930000    -0.944321     1.080315
  7.940000    -0.933477     1.088627
  7.950000    -0.922549     1.096905
  7.960000    -0.911539     1.105146
  7.970000    -0.900446     1.113349
  7.980000    -0.889272     1.121513
  7.990000    -0.878016     1.129636
  8.000000    -0.866679     1.137717
  8.010000    -0.855262     1.145754
  8.020000    -0.843764     1.153746
  8.030000    -0.832187     1.161691
  8.040000    -0.820531     1.169588
  8.050000    -0.808795     1.177434
  8.060000    -0.796982     1.185230
  8.070000    -0.785091     1.192972
  8.080000    -0.773123     1.200659
  8.090000    -0.761078     1.208291
  8.100000    -0.748957     1.215864
  8.110000    -0.736761     1.223378
  8.120000    -0.724490     1.230832
  8.130000    -0.712145     1.238222
  8.140000    -0.699726     1.245549
  8.150000    -0.687234     1.252810
  8.160000    -0.674670     1.260003
  8.170000    -0.662034     1.267128
  8.180000    -0.649327     1.274182
  8.190000    -0.636551     1.281164
  8.200000    -0.623704     1.288072
