# m=1, k=39.4784, p=3
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
3.2300  -4.100551748920434e-01  -2.460250880246553e-01  3.026417196876968e-02  9.073302141970531e-01
3.2400  -4.122320569760159e-01  -1.892319809097555e-01  1.790437129951503e-02  9.218574423940943e-01
3.2500  -4.138377294520855e-01  -1.318135095626553e-01  8.687400651612115e-03  9.326715511132292e-01
3.2600  -4.148668559600120e-01  -7.395378412983539e-02  2.734581093561146e-03  9.396469366612566e-01
3.2700  -4.153159585750415e-01  -1.584015243076669e-02  1.254552145149619e-04  9.427018074759910e-01
3.2800  -4.151834432520566e-01  4.233819185058333e-02  8.962612445884004e-04  9.417997286344434e-01
3.2900  -4.144696112216875e-01  1.003916240680885e-01  5.039239091514208e-03  9.369503184888859e-01
3.3000  -4.131766561949304e-01  1.581315090665980e-01  1.250278707983977e-02  9.282090785940510e-01
3.3100  -4.113086474090606e-01  2.153716095374089e-01  2.319246509736706e-02  9.156763613756134e-01
3.3200  -4.088714987232333e-01  2.719294648596484e-01  3.697281692942738e-02  8.994955031169227e-01
3.3300  -4.058729241437822e-01  3.276277235743338e-01  5.366996262725005e-02  8.798501719713429e-01
3.3400  -4.023223803236179e-01  3.822954135171157e-01  7.307489159811123e-02  8.569610010518310e-01
3.3500  -3.982309967342420e-01  4.357691348074879e-01  9.494736942543329e-02  8.310815945007234e-01
3.3600  -3.936114943499490e-01  4.878941623256023e-01  1.190203568157006e-01  8.024940092088575e-01
3.3700  -3.884780938093614e-01  5.385254459653633e-01  1.450048279760967e-01  7.715038260813362e-01
3.3800  -3.828464141274925e-01  5.875284987917431e-01  1.725948684462396e-01  7.384349321411761e-01
3.3900  -3.767333631204687e-01  6.347801652051070e-01  2.014729290689115e-01  7.036241381905626e-01
3.4000  -3.701570207737601e-01  6.801692632775627e-01  2.313151133537712e-01  6.674157562459032e-01
3.4100  -3.631365168326221e-01  7.235970975271352e-01  2.617963797748472e-01  6.301562567167230e-01
3.4200  -3.556919039203115e-01  7.649778404870990e-01  2.925955482181528e-01  5.921891176388492e-01
3.4300  -3.478440274958171e-01  8.042387834645682e-01  3.234000104142843e-01  5.538499676456332e-01
3.4400  -3.396143939491089e-01  8.413204588225983e-01  3.539100572167337e-01  5.154621113040873e-01
3.4500  -3.310250380994059e-01  8.761766379263771e-01  3.838427504239849e-01  4.773325105531553e-01
3.4600  -3.220983913122080e-01  9.087742105348809e-01  4.129352828666480e-01  4.397482798866603e-01
3.4700  -3.128571513856051e-01  9.390929528690546e-01  4.409477870641602e-01  4.029737362517435e-01
3.4800  -3.033241552776849e-01  9.671251928269932e-01  4.676655693003244e-01  3.672480279860733e-01
3.4900  -2.935222556568892e-01  9.928753818331623e-01  4.929007619251739e-01  3.327833510444339e-01
3.5000  -2.834742021581640e-01  1.016359583596239e+00  5.164934015839598e-01  2.997637457486357e-01
3.5100  -2.732025281220228e-01  1.037604890608627e+00  5.383119545074702e-01  2.683444537318181e-01
3.5200  -2.627294434834565e-01  1.056648779555670e+00  5.582533216682437e-01  2.386518029449531e-01
3.5300  -2.520767343651573e-01  1.073538416924573e+00  5.762423663064594e-01  2.107835787603868e-01
3.5400  -2.412656698168502e-01  1.088329926026827e+00  5.922310139427797e-01  1.848098314614989e-01
3.5500  -2.303169160315258e-01  1.101087626391742e+00  6.061969804965004e-01  1.607740647778977e-01
3.5600  -2.192504582617451e-01  1.111883256073306e+00  6.181421875680880e-01  1.386947465618128e-01
3.5700  -2.080855305564212e-01  1.120795186860656e+00  6.280909254450070e-01  1.185670810856561e-01
3.5800  -1.968405533418208e-01  1.127907641717547e+00  6.360878241224190e-01  1.003649826006776e-01
3.5900  -1.855330787809780e-01  1.133309923022155e+00  6.421956908102417e-01  8.404319151890215e-02
3.6000  -1.741797437640555e-01  1.137095659358936e+00  6.464932692664671e-01  6.953947762453974e-02
3.6100  -1.627962303089561e-01  1.139362077751391e+00  6.490729721089837e-01  5.677687883191688e-02
3.6200  -1.513972330870154e-01  1.140209307339719e+00  6.500386322720609e-01  4.566592892717228e-02
3.6300  -1.399964337330075e-01  1.139739719619615e+00  6.495033142392989e-01  3.610683321042386e-02
3.6400  -1.286064815519214e-01  1.138057309485132e+00  6.475872198362683e-01  2.799155675948689e-02
3.6500  -1.172389801967852e-01  1.135267120474526e+00  6.444157174152606e-01  2.120579595315272e-02
3.6600  -1.059044798618750e-01  1.131474716815999e+00  6.401175173969221e-01  1.563080973561247e-02
3.6700  -9.461247451347306e-02  1.126785704120509e+00  6.348230115051753e-01  1.114509271698023e-02
3.6800  -8.337140366536933e-02  1.121305299879428e+00  6.286627877688472e-01  7.625877461248500e-03
3.6900  -7.218865819789204e-02  1.115137954301634e+00  6.217663285620163e-01  4.950458115320932e-03
3.7000  -6.107058971673681e-02  1.108387021471572e+00  6.142608946833118e-01  2.997331812149416e-03
3.7100  -5.002252295050875e-02  1.101154480329023e+00  6.062705947743399e-01  1.647157994450344e-03
3.7200  -3.904877069298820e-02  1.093540704563257e+00  5.979156362683525e-01  7.835389328811336e-04
3.7300  -2.815265080694218e-02  1.085644280178258e+00  5.893117515418838e-01  2.936272533673634e-04
3.7400  -1.733650482012436e-02  1.077561869219638e+00  5.805697909980604e-01  6.856825797223046e-05
3.7500  -6.601717660248679e-03  1.069388117955203e+00  5.717954734118853e-01  3.786250310419814e-06
3.7600  4.051260336708702e-03  1.061213960144024e+00  5.630875346022813e-01  8.750017838317993e-07
3.7700  1.462263101584310e-02  1.053056911097428e+00  5.544644290050279e-01  4.114480853774379e-05
3.7800  2.511218957991464e-02  1.044837236495198e+00  5.458424253834608e-01  2.083973662467836e-04
3.7900  3.551888416989585e-02  1.036470158271606e+00  5.371351944937846e-01  5.896800346564210e-04
3.8000  4.584082549507670e-02  1.027872976273452e+00  5.282614276766218e-01  1.267639522649543e-03
3.8100  5.607530791004751e-02  1.018965133201098e+00  5.191449713397658e-01  2.320349916722996e-03
3.8200  6.621883129896740e-02  1.009668310800967e+00  5.097150489178386e-01  3.821052605311071e-03
3.8300  7.626712406978196e-02  9.999065553239099e-01  4.999065596898637e-01  5.837818548838656e-03
3.8400  8.621516754068262e-02  9.896064301555252e-01  4.896604433025812e-01  8.433143908788918e-03
3.8500  9.605722197949776e-02  9.786971933877477e-01  4.789240981725272e-01  1.166349075456828e-02
3.8600  1.057868545336155e-01  9.671109979406426e-01  4.676518411688728e-01  1.557878536923307e-02
3.8700  1.153969692632443e-01  9.547831116639198e-01  4.558053951593186e-01  2.022188752664028e-02
3.8800  1.248798394641544e-01  9.416521546544908e-01  4.433543901827225e-01  2.562804496349379e-02
3.8900  1.342271424374057e-01  9.276603508247923e-01  4.302768632461883e-01  3.182434806836559e-02
3.9000  1.434299968328909e-01  9.127537905524183e-01  4.165597410839040e-01  3.882920050309107e-02
3.9100  1.524790026608200e-01  8.968827010408589e-01  4.021992897131733e-01  4.665182200665164e-02
3.9200  1.613642840306063e-01  8.800017208301412e-01  3.872015143320048e-01  5.529179995533613e-02
3.9300  1.700755346401080e-01  8.620701747213686e-01  3.715824930720655e-01  6.473870631555208e-02
3.9400  1.786020660000410e-01  8.430523452270567e-01  3.553686283964202e-01  7.497179638113891e-02
3.9500  1.869328583388536e-01  8.229177365362589e-01  3.385968005529798e-01  8.595980509530783e-02
3.9600  1.950566140927757e-01  8.016413268960687e-01  3.213144084938448e-01  9.766085578613076e-02
3.9700  2.029618138445036e-01  7.792038052651604e-01  3.035792850698530e-01  1.100224947712818e-01
3.9800  2.106367745325036e-01  7.555917880960985e-01  2.854594751191297e-01  1.229818635015489e-01
3.9900  2.180697097117025e-01  7.307980121561267e-01  2.670328672856732e-01  1.364660177156828e-01
4.0000  2.252487916059290e-01  7.048214994051064e-01  2.483866730118312e-01  1.503924004881334e-01
4.0100  2.321622146534459e-01  6.776676901173762e-01  2.296167491145101e-01  1.646694730981823e-01
4.0200  2.387982602098749e-01  6.493485406636116e-01  2.108267636309810e-01  1.791975043816489e-01
4.0300  2.451453620383837e-01  6.198825826600765e-01  1.921272081426633e-01  1.938695157079639e-01
4.0400  2.511921721857904e-01  5.892949405454699e-01  1.736342634762445e-01  2.085723750336873e-01
4.0500  2.569276268158566e-01  5.576173050579496e-01  1.554685294500452e-01  2.231880297092419e-01
4.0600  2.623410115480627e-01  5.248878605534125e-01  1.377536330781693e-01  2.375948639600315e-01
4.0700  2.674220258321311e-01  4.911511646258720e-01  1.206147332566752e-01  2.516691633352572e-01
4.0800  2.721608458759578e-01  4.564579790554065e-01  1.041769433216729e-01  2.652866650307223e-01
4.0900  2.765481856378479e-01  4.208650517109510e-01  8.856369587583074e-02  2.783241699589586e-01
4.1000  2.805753553933583e-01  3.844348496651611e-01  7.389507681853752e-02  2.906611898700925e-01
4.1100  2.842343173928475e-01  3.472352444266033e-01  6.028615748600147e-02  3.021816008202276e-01
4.1200  2.875177381381643e-01  3.093391508496375e-01  4.784535512418740e-02  3.127752729278908e-01
4.1300  2.904190368257665e-01  2.708241219329038e-01  3.667285251036418e-02  3.223396457231326e-01
4.1400  2.929324295288646e-01  2.317719023512914e-01  2.685910735976827e-02  3.307812185271937e-01
4.1500  2.950529687226860e-01  1.922679441715306e-01  1.848348117797340e-02  3.380169262284121e-01
4.1600  2.967765777943190e-01  1.524008887662291e-01  1.161301544836827e-02  3.439753725416565e-01
4.1700  2.981000802213558e-01  1.122620194538977e-01  6.301380505933653e-03  3.485978953265265e-01
4.1800  2.990212231511377e-01  7.194468984278088e-02  2.588019198286969e-03  3.518394417396801e-01
4.1900  2.995386951641387e-01  3.154373323473648e-02  4.975035531921096e-04  3.536692348292838e-01
4.2000  2.996521380601468e-01  -8.845141255982798e-03  3.911826191914447e-05  3.540712175420335e-01
4.2100  2.993621525635911e-01  -4.912596000174876e-02  1.206679973046709e-03  3.530442648832007e-01
4.2200  2.986702979037161e-01  -8.920309758933931e-02  3.978596309766596e-03  3.506021600101989e-01
4.2300  2.975790852854224e-01  -1.289818849589921e-01  8.318163323787332e-03  3.467733352026323e-01
4.2400  2.960919653265109e-01  -1.683692070026428e-01  1.417409493334939e-02  3.416003837844532e-01
4.2500  2.942133095958820e-01  -2.072740838270421e-01  2.148127291316984e-02  3.351393540257407e-01
4.2600  2.919483864440196e-01  -2.456082301341307e-01  3.016170135481006e-02  3.274588406786236e-01
4.2700  2.893033313709825e-01  -2.832865875012712e-01  4.012564532905769e-02  3.186388939722875e-01
4.2800  2.862851122273267e-01  -3.202278247505765e-01  5.127292987224296e-02  3.087697694911643e-01
4.2900  2.829014895891719e-01  -3.563548020709886e-01  6.349437247952675e-02  2.979505452948704e-01
4.3000  2.791609726893677e-01  -3.915949950890060e-01  7.667332008937930e-02  2.862876348388390e-01
4.3100  2.750727713218986e-01  -4.258808756630852e-01  9.068726012777814e-02  2.738932256777407e-01
4.3200  2.706467441658673e-01  -4.591502467910776e-01  1.054094745641538e-01  2.608836745633008e-01
4.3300  2.658933439983297e-01  -4.913465296575368e-01  1.207107061032524e-01  2.473778893942340e-01
4.3400  2.608235602817476e-01  -5.224190014961936e-01  1.364608065621400e-01  2.334957275739860e-01
4.3500  2.554488596218299e-01  -5.523229835903807e-01  1.525303391010900e-01  2.193564387397153e-01
4.3600  2.497811245951147e-01  -5.810199793692710e-01  1.687921082131340e-01  2.050771776208470e-01
4.3700  2.438325914429826e-01  -6.084777631697607e-01  1.851225941360377e-01  1.907716100605092e-01
4.3800  2.376157871201668e-01  -6.346704208129877e-01  2.014032715274675e-01  1.765486320925067e-01
4.3900  2.311434661716079e-01  -6.595783436822733e-01  2.175217957273255e-01  1.625112185213229e-01
4.4000  2.244285478921456e-01  -6.831881784784802e-01  2.333730436063719e-01  1.487554138166024e-01
4.4100  2.174840541995575e-01  -7.054927352635711e-01  2.488599997548376e-01  1.353694744184598e-01
4.4200  2.103230486234168e-01  -7.264908567791520e-01  2.638944824918532e-01  1.224331678621003e-01
4.4300  2.029585767807487e-01  -7.461872523411118e-01  2.783977077781891e-01  1.100172305670004e-01
4.4400  1.954036086751484e-01  -7.645922998626592e-01  2.923006925046353e-01  9.818298278315686e-02
4.4500  1.876709831195018e-01  -7.817218197460394e-01  3.055445017335296e-01  8.698209611699255e-02
4.4600  1.797733545443745e-01  -7.975968245091785e-01  3.180803472335626e-01  7.645650632991445e-02
4.4700  1.717231424150858e-01  -8.122432480798006e-01  3.298695470256123e-01  6.663846175532505e-02
4.4800  1.635324834410669e-01  -8.256916586995682e-01  3.408833576230221e-01  5.755069574180075e-02
4.4900  1.552131867218459e-01  -8.379769593386959e-01  3.511026921912632e-01  4.920671001310784e-02
4.5000  1.467766919354051e-01  -8.491380794322143e-01  3.605177389709148e-01  4.161115473799720e-02
4.5100  1.382340306371690e-01  -8.592176616180178e-01  3.691274950181673e-01  3.476029041041617e-02
4.5200  1.295957907018878e-01  -8.682617469898016e-01  3.769392306428911e-01  2.864251632956671e-02
4.5300  1.208720839065099e-01  -8.763194621809762e-01  3.839678998985777e-01  2.323895050632474e-02
4.5400  1.120725166200680e-01  -8.834427113746683e-01  3.902355121405128e-01  1.852404616862192e-02
4.5500  1.032061635368304e-01  -8.896858760959537e-01  3.957704790623124e-01  1.446623064967581e-02
4.5600  9.428154436165742e-02  -8.951055253912921e-01  4.006069507930105e-01  1.102855327302671e-02
4.5700  8.530660333174091e-02  -8.997601387422608e-01  4.047841536347462e-01  8.169329849890484e-03
4.5800  7.628869143672767e-02  -9.037098438012218e-01  4.083457408916144e-01  5.842772530691630e-03
4.5900  6.723455117964149e-02  -9.070161707802514e-01  4.113391670284351e-01  3.999594959045598e-03
4.6000  5.815030370395486e-02  -9.097418250757446e-01  4.138150941460734e-01  2.587583921105913e-03
4.6100  4.904143809753825e-02  -9.119504794733505e-01  4.158268385058370e-01  1.552129928000276e-03
4.6200  3.991280267189724e-02  -9.137065870545910e-01  4.174298636134744e-01  8.367103802161259e-04
4.6300  3.076859800494066e-02  -9.150752157204265e-01  4.186813252128925e-01  3.833201109633192e-04
4.6400  2.161237152731974e-02  -9.161219050604943e-01  4.196396724658347e-01  1.328451660524284e-04
4.6500  1.244701342593531e-02  -9.169125461316375e-01  4.203643086268012e-01  2.537663049271318e-05
4.6600  3.274753633304342e-03  -9.175132845671354e-01  4.209153136785866e-01  4.621408725336391e-07
4.6700  -5.902830849538938e-03  -9.179845498210268e-01  4.213478168550567e-01  2.706571453786893e-06
4.6800  -1.508446080511562e-02  -9.183121074849537e-01  4.216485633767286e-01  4.516768735908296e-05
4.6900  -2.426837526174113e-02  -9.184303434058151e-01  4.217571478442617e-01  1.880877830087538e-04
4.7000  -3.345214781630223e-02  -9.182726244448760e-01  4.216123064024401e-01  4.926182572201223e-04
4.7100  -4.263268600085260e-02  -9.177723862406317e-01  4.211530764729117e-01  1.019686262745747e-03
4.7200  -5.180623247451797e-02  -9.168632380440038e-01  4.203190986382678e-01  1.829719481658801e-03
4.7300  -6.096836738367414e-02  -9.154790914996509e-01  4.190509834865131e-01  2.982305838907920e-03
4.7400  -7.011401212849058e-02  -9.135543130761897e-01  4.172907414700545e-01  4.535790011142942e-03
4.7500  -7.923743477021276e-02  -9.110238996945280e-01  4.149822729073127e-01  6.546809497519201e-03
4.7600  -8.833225730817913e-02  -9.078236769255582e-01  4.120719141933201e-01  9.069774064946395e-03
4.7700  -9.739146504829420e-02  -9.038905189275103e-01  4.085090351035219e-01  1.215629354706785e-02
4.7800  -1.064074182752881e-01  -8.991625890710477e-01  4.042466807924749e-01  1.585456024428341e-02
4.7900  -1.153718664293833e-01  -8.935795999590000e-01  3.992422507314433e-01  2.020869351640371e-02
4.8000  -1.242759649737814e-01  -8.870830912902007e-01  3.934582054264892e-01  2.525805554979938e-02
4.8100  -1.331102951225384e-01  -8.796167237465723e-01  3.868627903473268e-01  3.103654868167284e-02
4.8200  -1.418648865787933e-01  -8.711265868032345e-01  3.794307651177267e-01  3.757190603480654e-02
4.8300  -1.505292434108971e-01  -8.615615180774227e-01  3.711441247159366e-01  4.488498851179008e-02
4.8400  -1.590923731687273e-01  -8.508734315483364e-01  3.619927982574208e-01  5.298910236954766e-02
4.8500  -1.675428193143927e-01  -8.390176517021412e-01  3.519753099338877e-01  6.188935259157635e-02
4.8600  -1.758686970107391e-01  -8.259532503900517e-01  3.410993859149458e-01  7.158204804400596e-02
4.8700  -1.840577322776784e-01  -8.116433829389853e-01  3.293824905343202e-01  8.205417489011570e-02
4.8800  -1.920973044906215e-01  -7.960556198301114e-01  3.168522749315514e-01  9.328295489629425e-02
4.8900  -1.999744921574473e-01  -7.791622700673444e-01  3.035469215482486e-01  1.052355050449755e-01
4.9000  -2.076761218708550e-01  -7.609406922019980e-01  2.895153685244279e-01  1.178686142378091e-01
4.9100  -2.151888202920019e-01  -7.413735888678417e-01  2.748173991353918e-01  1.311286517950868e-01
4.9200  -2.224990689795237e-01  -7.204492806187218e-01  2.595235829720169e-01  1.449516209162341e-01
4.9300  -2.295932618358701e-01  -6.981619548542992e-01  2.437150576029883e-01  1.592633682551507e-01
4.9400  -2.364577649009638e-01  -6.745118856730943e-01  2.274831419571367e-01  1.739799582924816e-01
4.9500  -2.430789781821126e-01  -6.495056206099129e-01  2.109287756019341e-01  1.890082182800190e-01
4.9600  -2.494433991695494e-01  -6.231561303996794e-01  1.941617814273511e-01  2.042464562330797e-01
4.9700  -2.555376876495995e-01  -5.954829181633863e-01  1.772999529121911e-01  2.195853508150213e-01
4.9800  -2.613487313929923e-01  -5.665120847345362e-01  1.604679710751352e-01  2.349090080711618e-01
4.9900  -2.668637122649137e-01  -5.362763472348751e-01  1.437961603017901e-01  2.500961759200397e-01
5.0000  -2.720701722767062e-01  -5.048150084635691e-01  1.274190963850367e-01  2.650216032046013e-01
5.0100  -2.769560790772983e-01  -4.721738751798611e-01  1.114740842011835e-01  2.795575260616792e-01
5.0200  -2.815098903660545e-01  -4.384051239295794e-01  9.609952634385495e-02  2.935752605093710e-01
5.0300  -2.857206166982885e-01  -4.035671136830610e-01  8.143320762323836e-02  3.069468766058496e-01
5.0400  -2.895778821506104e-01  -3.677241452070013e-01  6.761052348410990e-02  3.195469264252908e-01
5.0500  -2.930719823158922e-01  -3.309461677750355e-01  5.476268298249097e-02  3.312541955456527e-01
5.0600  -2.961939391071677e-01  -2.933084345199591e-01  4.301491888027456e-02  3.419534458559588e-01
5.0700  -2.989355518663255e-01  -2.548911084319799e-01  3.248473857884168e-02  3.515371163576890e-01
5.0800  -3.012894442969645e-01  -2.157788216992391e-01  2.328024994695601e-02  3.599069483248531e-01
5.0900  -3.032491067711175e-01  -1.760601917557159e-01  1.549859556052973e-02  3.669755017443590e-01
5.1000  -3.048089335963967e-01  -1.358272980342792e-01  9.224527445646450e-03  3.726675313984379e-01
5.1100  -3.059642548730558e-01  -9.517512400616718e-02  4.529152114794650e-03  3.769211932604880e-01
5.1200  -3.067113626189449e-01  -5.420096961043046e-02  1.468872553355403e-03  3.796890550107608e-01
5.1300  -3.070475308936825e-01  -1.300383962677611e-02  8.454992251945631e-05  3.809388883651311e-01
5.1400  -3.069710297108145e-01  2.831618608687582e-02  4.009031972532899e-04  3.806542254474419e-01
5.1500  -3.064811325874121e-01  6.965859429299989e-02  2.426159879438379e-03  3.788346664979990e-01
5.1600  -3.055781176435390e-01  1.109230856284865e-01  6.151965462672270e-03  3.754959316520108e-01
5.1700  -3.042632622283204e-01  1.520102209519301e-01  1.155355363692730e-02  3.706696551820657e-01
5.1800  -3.025388311139475e-01  1.928220603427290e-01  1.859017347740752e-02  3.644029263093911e-01
5.1900  -3.004080583628393e-01  2.332627884329133e-01  2.720576423374903e-02  3.567575862789872e-01
5.2000  -2.978751230353468e-01  2.732393199740337e-01  3.732986298993619e-02  3.478092966976418e-01
5.2100  -2.949451189648593e-01  3.126618798571049e-01  4.887872555788936e-02  3.376463989960763e-01
5.2200  -2.916240188830486e-01  3.514445522066771e-01  6.175663663787589e-02  3.263685891585812e-01
5.2300  -2.879186332294257e-01  3.895057936519893e-01  7.585738164423304e-02  3.140854354487146e-01
5.2400  -2.838365640256559e-01  4.267689064286206e-01  9.106584974714035e-02  3.009147696570724e-01
5.2500  -2.793861542355512e-01  4.631624675716434e-01  1.072597356835268e-01  2.869809843444007e-01
5.2600  -2.745764330658153e-01  4.986207111135745e-01  1.243113067757034e-01  2.724132696182070e-01
5.2700  -2.694170576900876e-01  5.330838608843763e-01  1.420892013676965e-01  2.573438231615879e-01
5.2800  -2.639182518993566e-01  5.664984122131136e-01  1.604602255199894e-01  2.419060665565116e-01
5.2900  -2.580907421952799e-01  5.988173615384105e-01  1.792911162399117e-01  2.262328994645022e-01
5.3000  -2.519456918493626e-01  6.300003836348018e-01  1.984502416899987e-01  2.104550210234038e-01
5.3100  -2.454946334504552e-01  6.600139568423496e-01  2.178092116133475e-01  1.946993449871291e-01
5.3200  -2.387494004558792e-01  6.888314373364478e-01  2.372443745314983e-01  1.790875317882465e-01
5.3300  -2.317220582480369e-01  7.164330840836511e-01  2.566381819848060e-01  1.637346569631166e-01
5.3400  -2.244248351790621e-01  7.428060366892076e-01  2.758804040709643e-01  1.487480313729709e-01
5.3500  -2.168700540614411e-01  7.679442488457466e-01  2.948691846676290e-01  1.342261845086022e-01
5.3600  -2.090700645331758e-01  7.918483805349563e-01  3.135119288779165e-01  1.202580180033039e-01
5.3700  -2.010371766926002e-01  8.145256525113473e-01  3.317260192995181e-01  1.069221324116691e-01
5.3800  -1.927835963610640e-01  8.359896669072493e-01  3.494393615878468e-01  9.428632644215516e-02
5.3900  -1.843213622920362e-01  8.562601980405034e-01  3.665907633741810e-01  8.240726424550059e-02
5.4000  -1.756622856034377e-01  8.753629576818357e-01  3.831301538407456e-01  7.133030312935558e-02
5.4100  -1.668178916668312e-01  8.933293391499267e-01  3.990186540930224e-01  6.108947124453162e-02
5.4200  -1.577993646431191e-01  9.101961446521969e-01  4.142285108698615e-01  5.170758240516127e-02
5.4300  -1.486174948102063e-01  9.260053002828691e-01  4.287429080759833e-01  4.319647328157952e-02
5.4400  -1.392826287842194e-01  9.408035630322740e-01  4.425556721071109e-01  3.555734674253753e-02
5.4500  -1.298046226928077e-01  9.546422240587271e-01  4.556708879778965e-01  2.878120410938953e-02
5.4600  -1.201927983172205e-01  9.675768123331423e-01  4.681024438823824e-01  2.284934849331585e-02
5.4700  -1.104559021795889e-01  9.796668025937333e-01  4.798735220521144e-01  1.773394118090952e-02
5.4800  -1.006020675134407e-01  9.909753313507281e-01  4.910160536728427e-01  1.339859316850185e-02
5.4900  -9.063877901913714e-02  1.001568924466026e+00  5.015701552280156e-01  9.798974370080029e-03
5.5000  -8.057284027179590e-02  1.011517239607116e+00  5.115835630111998e-01  6.883423681989941e-03
5.5100  -7.041034361741741e-02  1.020892826645105e+00  5.211110817477166e-01  4.593543921981605e-03
5.5200  -6.015664236337186e-02  1.029770908839794e+00  5.302140623463674e-01  2.864766612094172e-03
5.5300  -4.981632504207611e-02  1.038229187436559e+00  5.389599228225888e-01  1.626872586736331e-03
5.5400  -3.939319150147542e-02  1.046347672096046e+00  5.474217254504076e-01  8.044554232924097e-04
5.5500  -2.889023055267265e-02  1.054208539393654e+00  5.556778222652504e-01  3.173156594605103e-04
5.5600  -1.830959888349760e-02  1.061896021466566e+00  5.638115802032613e-01  8.077462907451048e-05
5.5700  -7.652600926706724e-03  1.069496326756143e+00  5.719111964724408e-01  5.897469181459848e-06
5.5800  3.080330136861026e-03  1.077096880366723e+00  5.800688448478636e-01  3.846185945508987e-07
5.5900  1.388944491444887e-02  1.084724725264200e+00  5.883138647997469e-01  3.526088035495288e-05
5.6000  2.477464078585137e-02  1.092297348097182e+00  5.965567483300680e-01  2.001062165510750e-04
5.6100  3.573488975444886e-02  1.099719270386438e+00  6.046912368296403e-01  6.005038854827919e-04
5.6200  4.676819942231363e-02  1.106893099979416e+00  6.126061673910211e-01  1.346140627023304e-03
5.6300  5.787159421469010e-02  1.113719610583982e+00  6.201856854996685e-01  2.550555749547526e-03
5.6400  6.904109762145084e-02  1.120097865916491e+00  6.273096146153391e-01  4.330734339942193e-03
5.6500  8.027171591003894e-02  1.125925390112340e+00  6.338539920498125e-01  6.806535626321698e-03
5.6600  9.155742378002285e-02  1.131098385863058e+00  6.396917792510073e-01  1.009994884895497e-02
5.6700  1.028911524428314e-01  1.135512001492885e+00  6.446937527671889e-01  1.433417085902212e-02
5.6800  1.142647806208219e-01  1.139060647866892e+00  6.487295797594720e-01  1.963250209520110e-02
5.6900  1.256691289668501e-01  1.141638365630104e+00  6.516690789392876e-01  2.611706060085483e-02
5.7000  1.370939584082436e-01  1.143139242811943e+00  6.533836642283316e-01  3.390731734048136e-02
5.7100  1.485279729167918e-01  1.143457882293035e+00  6.537479642890357e-01  4.311846023496785e-02
5.7200  1.599588271983617e-01  1.142489918024019e+00  6.526416063932650e-01  5.385959902071213e-02
5.7300  1.713731397813235e-01  1.140132578212183e+00  6.499511479503792e-01  6.623182818232158e-02
5.7400  1.827565119615086e-01  1.136285292957105e+00  6.455721334953067e-01  8.032617071925575e-02
5.7500  1.940935530323326e-01  1.130850343028933e+00  6.394112491643277e-01  9.622143126117098e-02
5.7600  2.053679121915314e-01  1.123733545652245e+00  6.313885408120832e-01  1.139819928929123e-01
5.7700  2.165623174703017e-01  1.114844972297115e+00  6.214396561280771e-01  1.336555978073135e-01
5.7800  2.276586219762726e-01  1.104099692601457e+00  6.095180656013155e-01  1.552711573650260e-01
5.7900  2.386378576785816e-01  1.091418537671884e+00  5.955972121869172e-01  1.788366420760330e-01
5.8000  2.494802968914914e-01  1.076728875152955e+00  5.796725352940735e-01  2.043371061816101e-01
5.8100  2.601655215327536e-01  1.059965387637558e+00  5.617633114948190e-01  2.317329046542205e-01
5.8200  2.706725001448164e-01  1.041070845236426e+00  5.419142524006434e-01  2.609581622935541e-01
5.8300  2.809796725717289e-01  1.019996862455474e+00  5.201967997095052e-01  2.919195549397733e-01
5.8400  2.910650420831768e-01  9.967046289695142e-01  4.967100587046285e-01  3.244954614355741e-01
5.8500  3.009062746307125e-01  9.711656034533037e-01  4.715813146654098e-01  3.585355416712313e-01
5.8600  3.104808048113539e-01  9.433621593583229e-01  4.449660818545989e-01  3.938607907181235e-01
5.8700  3.197659480019687e-01  9.132881714271057e-01  4.170476420343332e-01  4.302641116382865e-01
5.8800  3.287390180161001e-01  8.809495318346496e-01  3.880360388198442e-01  4.675114400692322e-01
5.8900  3.373774495251439e-01  8.463645851535150e-01  3.581665055010407e-01  5.053434422293899e-01
5.9000  3.456589243801986e-01  8.095644718666589e-01  3.276973170543712e-01  5.434777947669708e-01
5.9100  3.535615008717329e-01  7.705933709059425e-01  2.969070716420917e-01  5.816120401746595e-01
5.9200  3.610637448737110e-01  7.295086326752591e-01  2.660914225738631e-01  6.194269956965208e-01
5.9300  3.681448617392390e-01  6.863807952200148e-01  2.355592980234300e-01  6.565906772276147e-01
5.9400  3.747848277483062e-01  6.412934776175551e-01  2.056286622174088e-01  6.927626831873689e-01
5.9500  3.809645198568197e-01  5.943431462679413e-01  1.766218877578377e-01  7.275989673234703e-01
5.9600  3.866658424616516e-01  5.456387515366544e-01  1.488608235892394e-01  7.607569144921524e-01
5.9700  3.918718498803843e-01  4.953012341097117e-01  1.226616562553017e-01  7.919006202846738e-01
5.9800  3.965668632480197e-01  4.434629024311293e-01  9.832967291632068e-02  8.207062645238666e-01
5.9900  4.007365805569357e-01  3.902666846617506e-01  7.615404257843714e-02  8.468674606780646e-01
6.0000  4.043681786111862e-01  3.358652606825398e-01  5.640273666667521e-02  8.701004585862170e-01
6.0100  4.074504057317819e-01  2.804200817174128e-01  3.931771111520025e-02  8.901490768985708e-01
