# m=1, k=39.4784, p=4
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
6.7100  -3.414505815649487e-01  4.412583839323859e+00  9.735448069531044e+00  1.341563310083665e-01
6.7200  -2.972556858350459e-01  4.425504699462134e+00  9.792545922480715e+00  7.705847804956753e-02
6.7300  -2.529559570620039e-01  4.433778361778639e+00  9.829195280688237e+00  4.040911983613977e-02
6.7400  -2.085913518648950e-01  4.438675422165963e+00  9.850919751670093e+00  1.868464885076678e-02
6.7500  -1.641901069447055e-01  4.441268201219768e+00  9.862431617582937e+00  7.172782936052911e-03
6.7600  -1.197707489215324e-01  4.442425786392406e+00  9.867573433802095e+00  2.030966716050432e-03
6.7700  -7.534414159161730e-02  4.442811350672378e+00  9.869286348831661e+00  3.180516862044464e-04
6.7800  -3.091555218946732e-02  4.442880908744907e+00  9.869595384644988e+00  9.015872826211217e-06
6.7900  1.351327432192382e-02  4.442882863953769e+00  9.869604071407021e+00  3.291107875950010e-07
6.8000  5.794203843889331e-02  4.442857899364231e+00  9.869493156971574e+00  1.112435462576850e-04
6.8100  1.023698088356004e-01  4.442638969185834e+00  9.868520505264286e+00  1.083895253704276e-03
6.8200  1.467929452471703e-01  4.441851350618177e+00  9.865021710494261e+00  4.582690024293850e-03
6.8300  1.912030227716504e-01  4.439912920073432e+00  9.856413368917496e+00  1.319103160244960e-02
6.8400  2.355847615024450e-01  4.436035021172219e+00  9.839203354533204e+00  3.040104598951234e-02
6.8500  2.799139700871923e-01  4.429224493445455e+00  9.809014806668573e+00  6.058959385899741e-02
6.8600  3.241555184856530e-01  4.418287626779994e+00  9.760632776478595e+00  1.089716240567014e-01
6.8700  3.682613637834062e-01  4.401836990634275e+00  9.688084446058106e+00  1.815199544886671e-01
6.8800  4.121686632384894e-01  4.378302248087533e+00  9.584765287804174e+00  2.848391127587071e-01
6.8900  4.557980204907009e-01  4.345946187140921e+00  9.443624130762355e+00  4.259802698220823e-01
6.9000  4.990519235608511e-01  4.302887264414540e+00  9.257419405130422e+00  6.121849954816521e-01
6.9100  5.418134461882633e-01  4.247129933700729e+00  9.019056336868381e+00  8.505480637777505e-01
6.9200  5.839452962010382e-01  4.176603894525925e+00  8.722010045884563e+00  1.147594354801921e+00
6.9300  6.252893046882737e-01  4.089213114035369e+00  8.360831945999418e+00  1.508772454732999e+00
6.9400  6.656664561646969e-01  3.982895022888011e+00  7.931726381673045e+00  1.937878019109481e+00
6.9500  7.048775608840339e-01  3.855689645800596e+00  7.433171322366961e+00  2.436433078467690e+00
6.9600  7.427046640778673e-01  3.705817600215218e+00  6.866542043032439e+00  3.003062357853492e+00
6.9700  7.789132714020867e-01  3.531764907353935e+00  6.236681680408376e+00  3.632922720524607e+00
6.9800  8.132554438979346e-01  3.332371465419448e+00  5.552349791770879e+00  4.317254609201348e+00
6.9900  8.454737786981601e-01  3.106918927342612e+00  4.826472610539884e+00  5.043131790460437e+00
7.0000  8.753062440104358e-01  2.855212732155727e+00  4.076119872932084e+00  5.793484528082613e+00
7.0100  9.024917804781900e-01  2.577652312485308e+00  3.322145722030429e+00  6.547458678983663e+00
7.0200  9.267765193292361e-01  2.275283202037979e+00  2.588456824738100e+00  7.281147576260883e+00
7.0300  9.479204058028258e-01  1.949825040652620e+00  1.900908844577995e+00  7.968695556393769e+00
7.0400  9.657039604564716e-01  1.603670417421643e+00  1.285879403856653e+00  8.583724997079953e+00
7.0500  9.799348679594929e-01  1.239851123794544e+00  7.686154045872963e-01  9.100988996311715e+00
7.0600  9.904540594504454e-01  8.619706275946610e-01  3.714966814179669e-01  9.498107719446981e+00
7.0700  9.971409556931168e-01  4.741042374257965e-01  1.123874139725480e-01  9.757216986867373e+00
7.0800  9.999175669646976e-01  8.067122357880671e-02  3.253923156850910e-03  9.866350477671110e+00
7.0900  9.987512015642530e-01  -3.137142426140949e-01  4.920831300946759e-02  9.820396087821429e+00
7.1000  9.936556142949925e-01  -7.044044170101369e-01  2.480927913516954e-01  9.621511609496331e+00
7.1100  9.846905223068634e-01  -1.086881443006678e+00  5.906556355761398e-01  9.278948765300093e+00
7.1200  9.719595189896569e-01  -1.456912593885489e+00  1.061297153111073e+00  8.808307247799528e+00
7.1300  9.556065168277135e-01  -1.810687770589415e+00  1.639295101281033e+00  8.230309299664233e+00
7.1400  9.358109373616508e-01  -2.144931470383503e+00  2.300365506320768e+00  7.569238894653696e+00
7.1500  9.127819326128718e-01  -2.456983855036866e+00  3.018384831955909e+00  6.851219569037473e+00
7.1600  8.867519623949646e-01  -2.744848304249306e+00  3.767096106670145e+00  6.102508294328700e+00
7.1700  8.579700641702719e-01  -3.007205593334157e+00  4.521642740290119e+00  5.347961660699444e+00
7.1800  8.266951381522186e-01  -3.243397273239017e+00  5.259812936027146e+00  4.609791464938929e+00
7.1900  7.931895345733150e-01  -3.453382726641731e+00  5.962926128333738e+00  3.906678272596701e+00
7.2000  7.577131785844435e-01  -3.637675601165147e+00  6.616341889656106e+00  3.253262511229599e+00
7.2100  7.205184079878270e-01  -3.797265860041990e+00  7.209614005920218e+00  2.659990394915164e+00
7.2200  6.818456365342525e-01  -3.933533610390366e+00  7.736343332035334e+00  2.133261068747628e+00
7.2300  6.419198964224788e-01  -4.048160298418631e+00  8.193800900846410e+00  1.675803499885104e+00
