# omega0=1, alpha=10
# theta0=0.05, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          theta(t)                 thetadot(t)       
3.675070651369176e+01 1.233579262866151e-03 -1.246167791259781e-04
3.684189933382499e+01 1.222267292193866e-03 -1.234740389181302e-04
3.693309215395822e+01 1.211059052687636e-03 -1.223417776618145e-04
3.702428497409145e+01 1.199953593130484e-03 -1.212198992652633e-04
3.711547779422468e+01 1.188949971028077e-03 -1.201083085178562e-04
3.720667061435791e+01 1.178047252528734e-03 -1.190069110820409e-04
3.729786343449114e+01 1.167244512344177e-03 -1.179156134853276e-04
3.738905625462437e+01 1.156540833671008e-03 -1.168343231123565e-04
3.748024907475760e+01 1.145935308112902e-03 -1.157629481970384e-04
3.757144189489083e+01 1.135427035603512e-03 -1.147013978147677e-04
3.766263471502406e+01 1.125015124330089e-03 -1.136495818747059e-04
3.775382753515729e+01 1.114698690657795e-03 -1.126074111121364e-04
3.784502035529052e+01 1.104476859054715e-03 -1.115747970808895e-04
3.793621317542375e+01 1.094348762017549e-03 -1.105516521458367e-04
3.802740599555698e+01 1.084313539997997e-03 -1.095378894754536e-04
3.811859881569021e+01 1.074370341329807e-03 -1.085334230344514e-04
3.820979163582344e+01 1.064518322156501e-03 -1.075381675764756e-04
3.830098445595667e+01 1.054756646359758e-03 -1.065520386368718e-04
3.839217727608990e+01 1.045084485488459e-03 -1.055749525255179e-04
3.848337009622313e+01 1.035501018688375e-03 -1.046068263197218e-04
3.857456291635636e+01 1.026005432632509e-03 -1.036475778571847e-04
3.866575573648959e+01 1.016596921452068e-03 -1.026971257290282e-04
3.875694855662282e+01 1.007274686668075e-03 -1.017553892728856e-04
3.884814137675605e+01 9.980379371236016e-04 -1.008222885660572e-04
3.893933419688928e+01 9.888858889166299e-04 -9.989774441872737e-05
3.903052701702251e+01 9.798177653335227e-04 -9.898167836724441e-05
3.912171983715574e+01 9.708327967831065e-04 -9.807401266746186e-05
3.921291265728897e+01 9.619302207313605e-04 -9.717467028814080e-05
3.930410547742220e+01 9.531092816367024e-04 -9.628357490441281e-05
3.939529829755543e+01 9.443692308858678e-04 -9.540065089130274e-05
3.948649111768867e+01 9.357093267303791e-04 -9.452582331731089e-05
3.957768393782190e+01 9.271288342235951e-04 -9.365901793805403e-05
3.966887675795513e+01 9.186270251583386e-04 -9.280016118996484e-05
3.976006957808836e+01 9.102031780050967e-04 -9.194918018404891e-05
3.985126239822159e+01 9.018565778507862e-04 -9.110600269969918e-05
3.994245521835482e+01 8.935865163380820e-04 -9.027055717856694e-05
4.003364803848805e+01 8.853922916053011e-04 -8.944277271848920e-05
4.012484085862128e+01 8.772732082268373e-04 -8.862257906747152e-05
4.021603367875451e+01 8.692285771541439e-04 -8.780990661772623e-05
4.030722649888774e+01 8.612577156572554e-04 -8.700468639976516e-05
4.039841931902097e+01 8.533599472668468e-04 -8.620685007654661e-05
4.048961213915420e+01 8.455346017168245e-04 -8.541632993767601e-05
4.058080495928743e+01 8.377810148874417e-04 -8.463305889365971e-05
4.067199777942066e+01 8.300985287489378e-04 -8.385697047021129e-05
4.076319059955389e+01 8.224864913056933e-04 -8.308799880261056e-05
4.085438341968712e+01 8.149442565408963e-04 -8.232607863011374e-05
4.094557623982035e+01 8.074711843617183e-04 -8.157114529041515e-05
4.103676905995358e+01 8.000666405449903e-04 -8.082313471415977e-05
4.112796188008681e+01 7.927299966833791e-04 -8.008198341950590e-05
4.121915470022004e+01 7.854606301320564e-04 -7.934762850673788e-05
4.131034752035327e+01 7.782579239558558e-04 -7.862000765292800e-05
4.140154034048650e+01 7.711212668769167e-04 -7.789905910664759e-05
4.149273316061973e+01 7.640500532228061e-04 -7.718472168272630e-05
4.158392598075296e+01 7.570436828751177e-04 -7.647693475705987e-05
4.167511880088619e+01 7.501015612185408e-04 -7.577563826146505e-05
4.176631162101942e+01 7.432230990903982e-04 -7.508077267858194e-05
4.185750444115265e+01 7.364077127306447e-04 -7.439227903682315e-05
4.194869726128588e+01 7.296548237323257e-04 -7.371009890536903e-05
4.203989008141911e+01 7.229638589924892e-04 -7.303417438920897e-05
4.213108290155234e+01 7.163342506635487e-04 -7.236444812422813e-05
4.222227572168557e+01 7.097654361050911e-04 -7.170086327233919e-05
4.231346854181880e+01 7.032568578361271e-04 -7.104336351665880e-05
4.240466136195203e+01 6.968079634877799e-04 -7.039189305672812e-05
4.249585418208526e+01 6.904182057564065e-04 -6.974639660377740e-05
4.258704700221849e+01 6.840870423571504e-04 -6.910681937603379e-05
4.267823982235172e+01 6.778139359779190e-04 -6.847310709407232e-05
4.276943264248495e+01 6.715983542337831e-04 -6.784520597620934e-05
4.286062546261818e+01 6.654397696217954e-04 -6.722306273393838e-05
4.295181828275141e+01 6.593376594762232e-04 -6.660662456740775e-05
4.304301110288464e+01 6.532915059241900e-04 -6.599583916093968e-05
4.313420392301787e+01 6.473007958417259e-04 -6.539065467859037e-05
4.322539674315110e+01 6.413650208102204e-04 -6.479101975975108e-05
4.331658956328433e+01 6.354836770732738e-04 -6.419688351478926e-05
4.340778238341756e+01 6.296562654939445e-04 -6.360819552072972e-05
4.349897520355079e+01 6.238822915123897e-04 -6.302490581697552e-05
4.359016802368402e+01 6.181612651038926e-04 -6.244696490106792e-05
4.368136084381725e+01 6.124927007372754e-04 -6.187432372448543e-05
4.377255366395048e+01 6.068761173336936e-04 -6.130693368848110e-05
4.386374648408371e+01 6.013110382258086e-04 -6.074474663995827e-05
4.395493930421694e+01 5.957969911173336e-04 -6.018771486738393e-05
4.404613212435017e+01 5.903335080429513e-04 -5.963579109673960e-05
4.413732494448340e+01 5.849201253285990e-04 -5.908892848750945e-05
4.422851776461663e+01 5.795563835521179e-04 -5.854708062870500e-05
4.431971058474986e+01 5.742418275042628e-04 -5.801020153492653e-05
4.441090340488309e+01 5.689760061500700e-04 -5.747824564246038e-05
4.450209622501632e+01 5.637584725905791e-04 -5.695116780541215e-05
4.459328904514955e+01 5.585887840249057e-04 -5.642892329187531e-05
4.468448186528278e+01 5.534665017126622e-04 -5.591146778013500e-05
4.477567468541601e+01 5.483911909367229e-04 -5.539875735490657e-05
4.486686750554924e+01 5.433624209663303e-04 -5.489074850360867e-05
4.495806032568247e+01 5.383797650205417e-04 -5.438739811267049e-05
4.504925314581570e+01 5.334428002320068e-04 -5.388866346387287e-05
4.514044596594893e+01 5.285511076110827e-04 -5.339450223072287e-05
4.523163878608216e+01 5.237042720102729e-04 -5.290487247486182e-05
4.532283160621540e+01 5.189018820889968e-04 -5.241973264250601e-05
4.541402442634863e+01 5.141435302786791e-04 -5.193904156092024e-05
4.550521724648186e+01 5.094288127481607e-04 -5.146275843492363e-05
4.559641006661509e+01 5.047573293694269e-04 -5.099084284342741e-05
4.568760288674832e+01 5.001286836836490e-04 -5.052325473600460e-05
4.577879570688155e+01 4.955424828675383e-04 -5.005995442949096e-05
4.586998852701478e+01 4.909983377000079e-04 -4.960090260461735e-05
4.596118134714801e+01 4.864958625291405e-04 -4.914606030267267e-05
4.605237416728124e+01 4.820346752394591e-04 -4.869538892219768e-05
4.614356698741447e+01 4.776143972194981e-04 -4.824885021570897e-05
4.623475980754770e+01 4.732346533296707e-04 -4.780640628645303e-05
4.632595262768093e+01 4.688950718704328e-04 -4.736801958519008e-05
4.641714544781416e+01 4.645952845507367e-04 -4.693365290700736e-05
4.650833826794739e+01 4.603349264567759e-04 -4.650326938816171e-05
4.659953108808062e+01 4.561136360210154e-04 -4.607683250295098e-05
4.669072390821385e+01 4.519310549915064e-04 -4.565430606061430e-05
4.678191672834708e+01 4.477868284014824e-04 -4.523565420226063e-05
4.687310954848031e+01 4.436806045392339e-04 -4.482084139782551e-05
4.696430236861354e+01 4.396120349182595e-04 -4.440983244305577e-05
4.705549518874677e+01 4.355807742476909e-04 -4.400259245652186e-05
4.714668800888000e+01 4.315864804029886e-04 -4.359908687665751e-05
4.723788082901323e+01 4.276288143969068e-04 -4.319928145882665e-05
4.732907364914646e+01 4.237074403507241e-04 -4.280314227241715e-05
4.742026646927969e+01 4.198220254657386e-04 -4.241063569796121e-05
4.751145928941292e+01 4.159722399950239e-04 -4.202172842428221e-05
4.760265210954615e+01 4.121577572154444e-04 -4.163638744566764e-05
4.769384492967938e+01 4.083782533999269e-04 -4.125458005906809e-05
4.778503774981261e+01 4.046334077899867e-04 -4.087627386132174e-05
4.787623056994584e+01 4.009229025685053e-04 -4.050143674640441e-05
4.796742339007907e+01 3.972464228327591e-04 -4.013003690270491e-05
4.805861621021230e+01 3.936036565676926e-04 -3.976204281032517e-05
4.814980903034553e+01 3.899942946194400e-04 -3.939742323840525e-05
4.824100185047876e+01 3.864180306690870e-04 -3.903614724247294e-05
4.833219467061199e+01 3.828745612066750e-04 -3.867818416181750e-05
4.842338749074522e+01 3.793635855054422e-04 -3.832350361688764e-05
4.851458031087845e+01 3.758848055963021e-04 -3.797207550671326e-05
4.860577313101168e+01 3.724379262425554e-04 -3.762387000635084e-05
4.869696595114491e+01 3.690226549148339e-04 -3.727885756435234e-05
4.878815877127814e+01 3.656387017662745e-04 -3.693700890025721e-05
4.887935159141137e+01 3.622857796079198e-04 -3.659829500210742e-05
4.897054441154460e+01 3.589636038843462e-04 -3.626268712398535e-05
4.906173723167783e+01 3.556718926495131e-04 -3.593015678357417e-05
4.915293005181106e+01 3.524103665428358e-04 -3.560067575974059e-05
4.924412287194429e+01 3.491787487654763e-04 -3.527421609013990e-05
4.933531569207752e+01 3.459767650568519e-04 -3.495075006884276e-05
4.942650851221075e+01 3.428041436713598e-04 -3.463025024398397e-05
4.951770133234398e+01 3.396606153553142e-04 -3.431268941543267e-05
4.960889415247721e+01 3.365459133240954e-04 -3.399804063248392e-05
4.970008697261044e+01 3.334597732395091e-04 -3.368627719157148e-05
4.979127979274367e+01 3.304019331873516e-04 -3.337737263400155e-05
4.988247261287690e+01 3.273721336551822e-04 -3.307130074370730e-05
4.997366543301013e+01 3.243701175102993e-04 -3.276803554502395e-05

